"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_ID","RWY_LEN","RWY_WIDTH","SURFACE_TYPE_CODE","COND","TREATMENT_CODE","PCN","PAVEMENT_TYPE_CODE","SUBGRADE_STRENGTH_CODE","TIRE_PRES_CODE","DTRM_METHOD_CODE","RWY_LGT_CODE","RWY_LEN_SOURCE","LENGTH_SOURCE_DATE","GROSS_WT_SW","GROSS_WT_DW","GROSS_WT_DTW","GROSS_WT_DDTW"
"2024/04/18","02865.12","H","CT","1CT0","NORWALK","US","H1",100,100,"ASPH","","NONE",,"","","","","","","",,,,
"2024/04/18","02865.13","H","CT","5CT4","NORWALK","US","H1",90,75,"ASPH","","NONE",,"","","","","NSTD","","",,,,
"2024/04/18","02865.14","H","CT","9CT1","NORWALK","US","H1",55,55,"CONC","","NONE",,"","","","","PERI","OWNER","2006/10/17",,,,
"2024/04/18","02865.14","H","CT","9CT1","NORWALK","US","H2",55,55,"CONC","","NONE",,"","","","","","OWNER","2006/10/17",,,,
"2024/04/18","02866.","H","CT","CT93","NORWICH","US","H1",42,42,"CONC","","NONE",,"","","","","PERI","FAA-EST IMAGERY","2016/02/02",,,,
"2024/04/18","02867.","A","CT","5CT7","OLD LYME","US","02/20",1800,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02869.5","A","DE","2DE3","FELTON","US","04/22",3300,75,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02870.3","A","CT","OXC","OXFORD","US","18/36",5801,100,"ASPH","EXCELLENT","GRVD",,"","","","","HIGH","3RD PARTY SURVEY","2018/06/05",50,85,145,
"2024/04/18","02880.","A","CT","4B8","PLAINVILLE","US","02/20",3665,75,"ASPH","GOOD","NONE",,"","","","","MED","3RD PARTY SURVEY","2010/04/12",25,,,
"2024/04/18","02880.","A","CT","4B8","PLAINVILLE","US","H1",30,30,"ASPH","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","02883.","H","CT","31CT","POMFRET","US","H1",45,45,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02884.01","H","CT","CT92","PORTLAND","US","H1",18,18,"ASPH","","NONE",,"","","","","","","",,,,
"2024/04/18","02886.1","A","CT","C44","PUTNAM","US","17/35",1756,60,"ASPH","GOOD","NONE",,"","","","","","NGS","2002/09/16",,,,
"2024/04/18","02887.1","H","CT","CT28","ROCKY HILL","US","H1",100,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02888.","A","CT","CT59","ROXBURY","US","N/S",2700,200,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02893.","H","CT","0CT0","SHARON","US","H1",40,40,"CONC","","NONE",,"","","","","PERI","FAA-EST IMAGERY","2016/02/02",,,,
"2024/04/18","02895.","H","CT","CT89","SHELTON","US","H1",35,35,"ASPH","","NONE",,"","","","","","","",,,,
"2024/04/18","02898.","A","CT","4B9","SIMSBURY","US","03/21",2205,50,"ASPH","FAIR","NONE",,"","","","","NSTD","","",25,,,
"2024/04/18","02903.01","H","CT","CT53","SOMERS","US","H1",20,20,"CONC","","NONE",,"","","","","","","",,,,
"2024/04/18","02903.02","A","CT","CT29","SOMERS","US","17/35",2538,50,"ASPH","","NONE",,"","","","","","OWNER","2023/10/16",,,,
"2024/04/18","02906.3","H","CT","5CT3","SOUTH GLASTONBURY","US","H1",20,20,"ASPH","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","02907.7","H","CT","CT00","SOUTH WINDSOR","US","H1",200,200,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02907.8","A","CT","64CT","SOUTH WOODSTOCK","US","01/19",2200,75,"ASPH","","NONE",,"","","","","NSTD","","",,,,
"2024/04/18","02908.62","H","CT","CT31","STAFFORD SPRINGS","US","H1",36,36,"ASPH-TRTD","","NONE",,"","","","","PERI","OWNER","2024/02/26",,,,
"2024/04/18","02909.44","H","CT","5CT8","STAMFORD","US","H1",50,50,"ASPH","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","02910.","H","CT","CT10","STERLING","US","H1",60,30,"CONC","","NONE",,"","","","","","","",,,,
"2024/04/18","02912.3","A","CT","CT80","STONINGTON","US","04/22",1700,50,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02913.5","H","CT","JSD","STRATFORD","US","H1",150,150,"ASPH","","NONE",,"","","","","LOW","","",,,,
"2024/04/18","02913.5","H","CT","JSD","STRATFORD","US","H2",600,600,"ASPH","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","02913.5","H","CT","JSD","STRATFORD","US","H3",100,100,"ASPH","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","02914.","H","CT","N09","THOMASTON","US","H1",100,100,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","02919.","H","CT","05CT","TORRINGTON","US","H1",50,50,"ASPH","","NONE",,"","","","","","","",,,,
"2024/04/18","02921.","H","CT","CT76","TRUMBULL","US","H1",325,140,"TURF","","NONE",,"","","","","LOW","","",,,,
"2024/04/18","02928.11","H","CT","0CT1","WALLINGFORD","US","H1",50,50,"ASPH","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","02930.","A","CT","7B6","WAREHOUSE POINT","US","10/28",3242,60,"ASPH","EXCELLENT","NONE",,"","","","","NSTD","STATE","2002/10/11",9,,,
"2024/04/18","02931.","A","CT","CT66","WASHINGTON","US","14/32",1400,50,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02932.1","A","CT","N41","WATERBURY","US","02/20",1600,250,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","02932.1","A","CT","N41","WATERBURY","US","17/35",2005,135,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","02932.12","H","CT","1CT3","WATERBURY","US","H1",65,65,"ASPH","","NONE",,"","","","","FLD","FAA-EST IMAGERY","2016/02/02",,,,
"2024/04/18","02934.9","H","CT","CT04","WEST HARTFORD","US","H1",64,64,"CONC","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","02944.","A","CT","IJD","WILLIMANTIC","US","09/27",4271,100,"ASPH","GOOD","NONE",,"","","","","MED","3RD PARTY SURVEY","2009/08/15",30,,,
"2024/04/18","02944.","A","CT","IJD","WILLIMANTIC","US","18/36",2799,75,"ASPH","GOOD","NONE",,"","","","","","3RD PARTY SURVEY","2009/08/15",30,,,
"2024/04/18","02944.01","H","CT","CT69","WILLIMANTIC","US","H1",50,25,"CONC","","NONE",,"","","","","","","",,,,
"2024/04/18","02944.02","H","CT","0CT2","WILLIMANTIC","US","H1",65,65,"ASPH","","NONE",,"","","","","","FAA-EST IMAGERY","2016/02/02",,,,
"2024/04/18","02946.","A","CT","BDL","WINDSOR LOCKS","US","06/24",9510,200,"ASPH","EXCELLENT","GRVD",71,"F","B","X","T","HIGH","FAA","2011/09/22",200,200,350,710
"2024/04/18","02946.","A","CT","BDL","WINDSOR LOCKS","US","15/33",6847,150,"ASPH","EXCELLENT","GRVD",64,"F","A","X","T","HIGH","FAA","2011/09/22",200,200,350,
"2024/04/18","02946.1","H","CT","CT35","WINDSOR LOCKS","US","H1",60,60,"ASPH","","NONE",,"","","","","","","",,,,
"2024/04/18","02948.1","C","CT","08CT","WINSTED","US","01W/19W",4700,1400,"WATER","","NONE",,"","","","","","OWNER","2002/03/01",,,,
"2024/04/18","02955.","A","DE","DE14","BRIDGEVILLE","US","14/32",2600,110,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02963.","A","DE","23DE","CLAYTON","US","14/32",3000,50,"ASPH","","NONE",,"","","","","","OWNER","2007/09/07",,,,
"2024/04/18","02967.","A","DE","DOV","DOVER","US","01/19",9602,150,"CONC","","GRVD",150,"R","A","W","T","HIGH","","",,,,
"2024/04/18","02967.","A","DE","DOV","DOVER","US","14/32",12903,150,"ASPH-CONC","","GRVD",105,"R","B","W","T","HIGH","MILITARY","2013/05/03",,,,
"2024/04/18","02967.1","A","DE","33N","DOVER/CHESWOLD","US","09/27",4201,75,"ASPH","EXCELLENT","GRVD",14,"F","C","X","T","MED","3RD PARTY SURVEY","2017/10/07",38.5,56.5,,
"2024/04/18","02967.2","A","DE","0N4","DOVER","US","04/22",2533,28,"ASPH","POOR","NONE",,"","","","","LOW","","",,,,
"2024/04/18","02967.3","H","DE","64DE","DOVER","US","H1",50,50,"MATS","","NONE",,"","","","","","OWNER","2011/11/25",,,,
"2024/04/18","02967.3","H","DE","64DE","DOVER","US","H2",45,45,"CONC","","NONE",,"","","","","","","",,,,
"2024/04/18","02967.4","H","DE","DE02","DOVER","US","H1",60,60,"CONC","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","02967.5","H","DE","DE24","DOVER","US","H1",50,50,"TURF","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","02967.6","H","DE","DE03","DOVER","US","H1",300,300,"TURF","FAIR","NONE",,"","","","","FLD","","",,,,
"2024/04/18","02967.7","H","DE","0N5","DOVER","US","H1",60,60,"CONC","EXCELLENT","NONE",,"","","","","PERI","","",,,,
"2024/04/18","02968.5","A","DE","D74","FARMINGTON","US","16/34",3588,37,"ASPH","EXCELLENT","NONE",,"","","","","LOW","","",,,,
"2024/04/18","02968.51","A","DE","2DE2","FARMINGTON","US","16/34",2400,75,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02969.","A","DE","28DE","FELTON","US","15/33",2048,40,"TURF","GOOD","NONE",,"","","","","","OWNER","2024/02/02",,,,
"2024/04/18","02969.01","A","DE","DE00","FELTON","US","16/34",2000,50,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02969.02","A","DE","DE32","FELTON","US","04/22",2335,50,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02970.","A","DE","GED","GEORGETOWN","US","04/22",5500,150,"ASPH","GOOD","GRVD",43,"F","A","X","T","MED","3RD PARTY SURVEY","2016/08/09",50,175,,
"2024/04/18","02970.","A","DE","GED","GEORGETOWN","US","10/28",3109,75,"ASPH","GOOD","NONE",36,"F","A","X","T","MED","3RD PARTY SURVEY","2019/09/13",50,91,,
"2024/04/18","02970.71","H","CT","CT62","SOUTH WINDSOR","US","H1",30,30,"CONC","","NONE",,"","","","","","OWNER","2007/03/12",,,,
"2024/04/18","02971.5","A","DE","DE17","GREENWOOD","US","03/21",2300,100,"TURF","","NONE",,"","","","","LOW","","",,,,
"2024/04/18","02978.","A","DE","N06","LAUREL","US","15/33",3175,270,"TURF","GOOD","NONE",,"","","","","LOW","","",,,,
"2024/04/18","02978.5","A","DE","DE09","MAGNOLIA","US","15/33",2243,80,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02981.01","A","DE","1DE5","MIDDLETOWN","US","11/29",1100,60,"TURF","","NONE",,"","","","","","OWNER","2003/09/12",,,,
"2024/04/18","02981.1","A","DE","EVY","MIDDLETOWN","US","11/29",3601,200,"TURF","GOOD","NONE",,"","","","","LOW","NGS","2005/10/17",,,,
"2024/04/18","02981.1","A","DE","EVY","MIDDLETOWN","US","17/35",4488,65,"ASPH","FAIR","NONE",,"","","","","MED","NGS","2005/10/17",,,,
"2024/04/18","02981.13","H","DE","1DE4","MIDDLETOWN","US","H1",50,50,"CONC","GOOD","NONE",,"","","","","MED","","",,,,
"2024/04/18","02982.3","A","DE","2DE8","MILFORD","US","11/29",2350,90,"TURF","","NONE",,"","","","","","OWNER","",,,,
"2024/04/18","02982.4","H","DE","39DE","MILFORD","US","H1",55,55,"ROOF-TOP","FAIR","NONE",,"","","","","MED","OWNER","2019/04/23",,,,
"2024/04/18","02983.15","H","DE","DE22","FRANKFORD","US","H1",40,40,"ASPH-TRTD","","NONE",,"","","","","","OWNER","2021/05/27",,,,
"2024/04/18","02984.","A","DE","DE25","MILTON","US","14/32",3500,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02984.2","A","DE","DE23","MILTON","US","10/28",2500,100,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","02987.","H","DE","DE26","NEWARK","US","H1",120,60,"CONC","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","02987.","H","DE","DE26","NEWARK","US","H2",50,50,"ASPH-CONC","","NONE",,"","","","","","","",,,,
"2024/04/18","02987.","H","DE","DE26","NEWARK","US","H3",80,50,"ASPH-CONC","","NONE",,"","","","","","","",,,,
"2024/04/18","02992.5","A","DE","DE21","ROXANA","US","10/28",3000,65,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02993.","A","DE","DE15","SEAFORD","US","09/27",2600,75,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","02995.1","A","DE","38N","SMYRNA","US","10/28",2600,125,"TURF","GOOD","NONE",,"","","","","LOW","","",,,,
"2024/04/18","02997.01","A","DE","DE20","TOWNSEND","US","02/20",3300,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","02997.02","A","DE","DE34","TOWNSEND","US","04/22",3300,75,"TURF","FAIR","NONE",,"","","","","","OWNER","2001/08/27",,,,
"2024/04/18","02999.","A","DE","ILG","WILMINGTON","US","01/19",7012,150,"ASPH","FAIR","GRVD",66,"F","A","W","T","HIGH","3RD PARTY SURVEY","2022/03/18",120,250,550,1056
"2024/04/18","02999.","A","DE","ILG","WILMINGTON","US","09/27",7275,150,"ASPH","GOOD","GRVD",64,"F","A","W","T","HIGH","3RD PARTY SURVEY","2022/03/18",120,250,524,1034
"2024/04/18","02999.","A","DE","ILG","WILMINGTON","US","14/32",4602,150,"ASPH","FAIR","NONE",43,"F","A","X","T","MED","3RD PARTY SURVEY","2022/03/18",111,181,328,763
"2024/04/18","02999.02","H","DE","DE30","WILMINGTON","US","H1",83,75,"CONC","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","02999.12","H","DE","16DE","WILMINGTON","US","H1",50,50,"CONC","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","02999.23","H","DE","DE16","WILMINGTON","US","H1",66,66,"CONC","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","02999.24","H","DE","DE39","WILMINGTON","US","H1",50,50,"ROOF-TOP","EXCELLENT","NONE",,"","","","","PERI","OWNER","2017/11/20",,,,
"2024/04/18","03000.5","A","DE","15N","WYOMING","US","12/30",2035,70,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","03001.","A","DC","DCA","WASHINGTON","US","01/19",7169,150,"ASPH","GOOD","GRVD",57,"F","B","X","T","HIGH","3RD PARTY SURVEY","2013/03/15",110,200,360,
"2024/04/18","03001.","A","DC","DCA","WASHINGTON","US","04/22",5000,150,"ASPH","GOOD","GRVD",57,"F","B","X","T","MED","3RD PARTY SURVEY","2013/03/15",110,200,360,
"2024/04/18","03001.","A","DC","DCA","WASHINGTON","US","15/33",5204,150,"ASPH","EXCELLENT","GRVD",57,"F","B","X","T","HIGH","3RD PARTY SURVEY","2013/03/15",110,200,360,
"2024/04/18","03001.","A","DC","DCA","WASHINGTON","US","19X",0,0,"","","",,"","","","","","","",,,,
"2024/04/18","03001.21","H","DC","DC08","WASHINGTON","US","H1",70,70,"CONC","GOOD","NONE",,"","","","","PERI","","",,,,
"2024/04/18","03001.21","H","DC","DC08","WASHINGTON","US","H2",100,100,"CONC","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","03001.22","H","DC","DC17","WASHINGTON","US","H1",60,60,"CONC","GOOD","NONE",,"","","","","PERI","","",,,,
"2024/04/18","03001.4","H","DC","DC01","WASHINGTON","US","H1",139,66,"ASPH","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","03001.6","H","DC","DC03","WASHINGTON","US","H1",40,40,"ASPH-CONC","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","03001.6","H","DC","DC03","WASHINGTON","US","H2",70,70,"ASPH-CONC","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","03001.7","H","DC","DC52","WASHINGTON","US","H1",60,60,"ASPH","","NONE",,"","","","","PERI","OWNER","2011/08/30",,,,
"2024/04/18","03001.8","H","DC","DC16","WASHINGTON","US","H1",40,40,"ASPH","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","03002.","A","DC","IAD","WASHINGTON","US","01C/19C",11500,150,"CONC","EXCELLENT","GRVD",81,"R","C","W","T","HIGH","3RD PARTY SURVEY","2021/08/17",200,250,450,875
"2024/04/18","03002.","A","DC","IAD","WASHINGTON","US","01L/19R",9400,150,"CONC","EXCELLENT","GRVD",81,"R","C","W","T","HIGH","3RD PARTY SURVEY","2021/08/17",200,250,450,875
"2024/04/18","03002.","A","DC","IAD","WASHINGTON","US","01R/19L",11500,150,"CONC","GOOD","GRVD",81,"R","C","W","T","HIGH","3RD PARTY SURVEY","2021/08/17",200,250,450,875
"2024/04/18","03002.","A","DC","IAD","WASHINGTON","US","12/30",10501,150,"CONC","GOOD","GRVD",81,"R","C","W","T","HIGH","3RD PARTY SURVEY","2021/08/17",200,250,450,875
"2024/04/18","03003.","A","DC","HEF","WASHINGTON","US","16L/34R",6200,100,"ASPH","GOOD","GRVD",,"","","","","HIGH","STATE","2021/12/08",50,140,,
"2024/04/18","03003.","A","DC","HEF","WASHINGTON","US","16R/34L",3715,75,"ASPH","EXCELLENT","NONE",,"","","","","MED","3RD PARTY SURVEY","2021/12/08",12.5,,,
"2024/04/18","03004.","H","DC","DC04","WASHINGTON","US","H1",300,60,"ASPH","","NONE",,"","","","","","","",,,,
"2024/04/18","03006.10","H","DC","DC06","WASHINGTON","US","H1",60,60,"CONC","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","03006.11","H","DC","DC07","WASHINGTON","US","H1",60,60,"CONC","","NONE",,"","","","","","","",,,,
"2024/04/18","03006.3","H","DC","DC09","WASHINGTON","US","H1",100,65,"CONC-TURF","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","03006.4","H","DC","JPN","WASHINGTON","US","H1",82,82,"ASPH","","NONE",,"","","","","PERI","MILITARY","2003/05/28",,,,
"2024/04/18","03006.8","H","DC","09W","WASHINGTON","US","H1",60,60,"ASPH","GOOD","NONE",,"","","","","PERI","","",,,,
"2024/04/18","03006.81","H","DC","24DC","WASHINGTON","US","H1",53,53,"MATS","","NONE",,"","","","","","OWNER","2020/01/09",,,,
"2024/04/18","03006.84","H","DC","9DC9","WASHINGTON","US","H1",50,50,"ASPH-CONC","","NONE",,"","","","","PERI","OWNER","2023/08/04",,,,
"2024/04/18","03010.","A","FL","FA62","ALACHUA","US","N/S",3600,200,"TURF","","NONE",,"","","","","","OWNER","2019/08/08",,,,
"2024/04/18","03010.01","A","FL","63FA","ALACHUA","US","09/27",2200,75,"TURF","","NONE",,"","","","","","OWNER","2010/01/13",,,,
"2024/04/18","03010.1","A","FL","63FD","ALACHUA","US","18/36",2290,70,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","03014.5","H","FL","0FL4","ALFORD","US","H1",100,100,"CONC","","NONE",,"","","","","","","",,,,
"2024/04/18","03015.","C","FL","3FD9","ALTAMONTE SPRINGS","US","05W/23W",1800,100,"WATER","","NONE",,"","","","","","","",,,,
"2024/04/18","03015.02","C","FL","0FA9","ALTAMONTE SPRINGS","US","06W/24W",2782,150,"WATER","","NONE",,"","","","","","OWNER","2011/01/16",,,,
"2024/04/18","03015.02","C","FL","0FA9","ALTAMONTE SPRINGS","US","18W/36W",2649,150,"WATER","","NONE",,"","","","","","OWNER","2011/01/16",,,,
"2024/04/18","03015.1","H","FL","01FD","ALTAMONTE SPRINGS","US","H1",110,110,"CONC","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","03016.03","A","FL","50FD","ALTHA","US","05/23",2100,100,"TURF","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","03016.04","H","FL","FD60","ALTHA","US","H1",25,25,"CONC","","NONE",,"","","","","","","",,,,
"2024/04/18","03017.","A","FL","87FL","ALVA","US","09/27",2882,75,"TURF","GOOD","NONE",,"","","","","","OWNER","2013/09/06",,,,
"2024/04/18","03025.","A","FL","AAF","APALACHICOLA","US","06/24",5271,150,"CONC","FAIR","NONE",12,"R","B","X","T","MED","3RD PARTY SURVEY","2019/11/12",,,,
"2024/04/18","03025.","A","FL","AAF","APALACHICOLA","US","14/32",5425,150,"CONC","FAIR","NONE",12,"R","B","X","T","MED","3RD PARTY SURVEY","2019/11/12",,,,
"2024/04/18","03025.","A","FL","AAF","APALACHICOLA","US","18/36",5251,150,"CONC","FAIR","NONE",12,"R","B","X","T","","3RD PARTY SURVEY","2019/11/12",,,,
"2024/04/18","03025.07","H","FL","FL65","APALACHICOLA","US","H1",50,50,"CONC","","NONE",,"","","","","","OWNER","2019/02/13",,,,
"2024/04/18","03025.1","A","FL","F47","APALACHICOLA","US","14/32",3339,65,"ASPH","FAIR","NONE",,"","","","","","OWNER","2008/04/07",,,,
"2024/04/18","03027.11","A","FL","FL57","APOPKA","US","09/27",2500,125,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","03027.12","A","FL","X04","APOPKA","US","15/33",3987,60,"ASPH","FAIR","NONE",,"","","","","LOW","OWNER","2009/01/27",,,,
"2024/04/18","03027.13","H","FL","1FA2","APOPKA","US","H1",40,40,"CONC","","NONE",,"","","","","PERI","OWNER","2014/10/20",,,,
"2024/04/18","03027.14","H","FL","5FD5","APOPKA","US","H1",40,40,"CONC","FAIR","NONE",,"","","","","","ADO","2022/05/17",,,,
"2024/04/18","03030.","A","FL","X06","ARCADIA","US","06/24",3700,75,"ASPH","EXCELLENT","NONE",6,"F","B","Y","T","MED","","",,,,
"2024/04/18","03030.","A","FL","X06","ARCADIA","US","14/32",2400,100,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","03030.01","H","FL","FD85","ARCADIA","US","H1",70,45,"CONC","","NONE",,"","","","","","ADO","2006/10/13",,,,
"2024/04/18","03030.08","A","FL","FL40","ARCADIA","US","09/27",3153,125,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","03030.11","A","FL","26FD","ARCADIA","US","18/36",2029,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","03030.13","A","FL","0FA1","ARCADIA","US","09/27",1800,75,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","03030.14","A","FL","FA64","ARCADIA","US","09/27",3100,140,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","03030.14","A","FL","FA64","ARCADIA","US","18/36",2300,135,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","03030.15","A","FL","8FL1","ARCADIA","US","04/22",2800,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","03033.2","A","FL","0J8","ARCHER","US","18/36",3200,170,"TURF","FAIR","NONE",,"","","","","NSTD","","",,,,
"2024/04/18","03033.21","A","FL","FL66","ARCHER","US","18/36",1965,100,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","03033.23","H","FL","FA57","ARCHER","US","H1",40,40,"ASPH","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","03038.","H","FL","FA66","ATLANTIC BEACH","US","H1",26,26,"CONC","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","03039.","H","FL","1FD3","ATLANTIS","US","H1",50,50,"MATS","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","03040.","A","FL","FL16","AUBURNDALE","US","18/36",3000,50,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","03040.01","C","FL","1FL0","AUBURNDALE","US","04W/22W",5250,100,"WATER","","NONE",,"","","","","","","",,,,
"2024/04/18","03040.01","C","FL","1FL0","AUBURNDALE","US","11W/29W",5250,100,"WATER","","NONE",,"","","","","","","",,,,
"2024/04/18","03040.02","H","FL","FA53","AUBURNDALE","US","H1",500,20,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","03041.05","H","FL","1FD5","AVENTURA","US","H1",55,55,"MATS","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","03042.","A","FL","AVO","AVON PARK","US","05/23",5374,100,"ASPH","GOOD","NONE",17,"F","B","X","T","MED","3RD PARTY SURVEY","2007/11/14",50,73,,
"2024/04/18","03042.","A","FL","AVO","AVON PARK","US","10/28",3844,75,"ASPH","FAIR","NONE",30,"F","B","W","T","MED","3RD PARTY SURVEY","2007/11/14",78,119,,
"2024/04/18","03042.1","A","FL","FL01","AVON PARK","US","14/32",3125,50,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","03043.","A","FL","AGR","AVON PARK","US","05/23",8000,150,"ASPH","","NONE",,"","","","","MED","FAA-EST","2009/03/17",,,,
